EM_EVENTPROBABILITY,age,EM_CLASSIFICATION,base_monthly_rate_phone,EM_PROBABILITY,data_consumption,phone_balance,phone_price,time_since_complaints,time_since_technical_problems,total_complaints,total_data_consumption,total_technical_problems,total_text_consumption,total_voice_consumption,voice_consumption,promo,workphone,base_monthly_rate_plan,data,plan_type,P_churn_in_12False,P_churn_in_12True,I_churn_in_12,_WARN_,family_id,period_id,id,active,text_consumption,technical_problem,complaints,total_voice_overage_fees,total_data_overage_fees,total_overage_fees,time_since_voice_overage,time_since_data_overage,time_since_overage,gender,unlimited_voice,voice_minutes,unlimited_text,churn_in_12,unique_id
0.053651056,61,FALSE,21.564,0.946348945,0.987,316.278,575.05,4,           .,3,11.224,0,3962,2682.587,307.454,FALSE,TRUE,43.1,3,rent,0.946348945,0.053651056,FALSE,M,10817,96,16229,TRUE,272,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16229_10817_96
0.182405711,65,FALSE,0,0.817594289,0.758,0,           .,12,5,1,10.745,2,2309,3244.221,211.73,FALSE,FALSE,40.4,2,bring,0.817594289,0.182405711,FALSE,M,10817,96,16230,TRUE,171,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16230_10817_96
0.07852585,36,FALSE,0,0.921474151,1.277,0,573.17,4,0,4,16.236,2,2923,0,0,FALSE,FALSE,43.1,3,buy,0.921474151,0.07852585,FALSE,,10818,96,16231,TRUE,194,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16231_10818_96
0.06282606,55,FALSE,16.611,0.93717394,1.029,370.188,569.52,4,5,4,12.49,1,1740,1915.313,160.271,FALSE,FALSE,40.4,2,rent,0.93717394,0.06282606,FALSE,,10819,96,16232,TRUE,138,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16232_10819_96
0.061555484,36,FALSE,33.662,0.938444516,0.947,605.91,1009.85,11,2,1,9.355,3,1066,707.937,50.521,FALSE,FALSE,43.1,3,rent,0.938444516,0.061555484,FALSE,,10820,96,16233,TRUE,103,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16233_10820_96
0.181323542,49,FALSE,0,0.818676458,1.841,0,           .,0,9,1,24.927,1,4757,981.251,62.523,FALSE,FALSE,53.9,7,bring,0.818676458,0.181323542,FALSE,M,10821,96,16234,TRUE,324,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16234_10821_96
0.060212033,30,FALSE,17.296,0.939787967,2.102,622.658,830.21,8,8,1,33.376,2,4979,110.568,10.375,FALSE,FALSE,48.5,5,rent,0.939787967,0.060212033,FALSE,,10822,96,16235,TRUE,421,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16235_10822_96
0.062577325,44,FALSE,16.568,0.937422675,2.942,369.239,568.06,2,6,3,32.488,2,7238,852.628,61.923,FALSE,TRUE,48.5,5,rent,0.937422675,0.062577325,FALSE,,10823,96,16236,TRUE,597,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16236_10823_96
0.062286737,30,FALSE,32.106,0.937713263,1.561,470.883,856.15,5,5,1,21.662,2,7184,0,0,FALSE,FALSE,48.5,5,rent,0.937713263,0.062286737,FALSE,,10824,96,16237,TRUE,487,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16237_10824_96
0.188190499,69,FALSE,0,0.811809501,0,0,           .,0,1,2,0,5,0,73.702,4.009,FALSE,FALSE,11.5,0,bring,0.811809501,0.188190499,FALSE,M,10825,96,16238,TRUE,0,0,1,0,0,0,           .,           .,           .,Woman,FALSE,50,1,TRUE,16238_10825_96
0.078799778,59,FALSE,0,0.921200222,0,0,447.07,0,12,2,0,1,0,2366.526,127.367,FALSE,FALSE,35,0,buy,0.921200222,0.078799778,FALSE,,10825,96,16239,TRUE,0,0,2,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16239_10825_96
0.06319174,38,FALSE,32.682,0.93680826,1.25,479.336,871.52,10,0,1,13.314,5,3525,1460.503,134.345,FALSE,FALSE,43.1,3,rent,0.93680826,0.06319174,FALSE,,10826,96,16240,TRUE,143,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16240_10826_96
0.062286737,36,FALSE,25.605,0.937713263,0.763,460.89,768.15,2,1,3,9.855,1,1396,658.962,34.513,FALSE,FALSE,43.1,3,rent,0.937713263,0.062286737,FALSE,,10827,96,16241,TRUE,119,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16241_10827_96
0.063262206,54,FALSE,22.051,0.936737794,0,396.912,661.52,0,2,4,0,3,4,1479.693,107.896,FALSE,TRUE,35,0,rent,0.936737794,0.063262206,FALSE,,10828,96,16242,TRUE,0,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16242_10828_96
0.050854894,32,FALSE,25.427,0.949145106,2.312,566.657,871.78,0,           .,5,24.928,0,6680,0,0,FALSE,FALSE,48.5,5,rent,0.949145106,0.050854894,FALSE,M,10829,96,16243,TRUE,365,0,1,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16243_10829_96
0.161788808,41,FALSE,0,0.838211192,2.962,0,           .,8,           .,2,30.967,0,4040,1089.282,82.02,FALSE,FALSE,48.5,5,bring,0.838211192,0.161788808,FALSE,M,10829,96,16244,TRUE,387,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16244_10829_96
0.074729524,67,FALSE,14.28,0.925270477,0.841,171.365,342.73,3,8,5,11.897,4,2433,3200.816,281.328,FALSE,FALSE,40.4,2,rent,0.925270477,0.074729524,FALSE,,10830,96,16245,TRUE,208,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16245_10830_96
0.061037669,31,FALSE,18.086,0.938962331,3.388,651.082,868.11,1,5,5,34.666,2,3883,0,0,FALSE,FALSE,53.9,7,rent,0.938962331,0.061037669,FALSE,,10830,96,16246,TRUE,275,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16246_10830_96
0.183321366,67,FALSE,0,0.816678634,0,0,           .,10,1,1,0,3,10,0,0,FALSE,FALSE,13,0,bring,0.816678634,0.183321366,FALSE,M,10831,96,16247,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,FALSE,100,1,FALSE,16247_10831_96
0.182266658,60,FALSE,0,0.817733342,0.489,0,           .,1,6,1,6.842,2,630,2199.546,214.08,FALSE,FALSE,40.4,2,bring,0.817733342,0.182266658,FALSE,M,10832,96,16249,TRUE,36,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16249_10832_96
0.184117539,44,FALSE,0,0.815882461,2.688,0,           .,4,3,1,35.608,2,7598,1500.261,141.443,FALSE,FALSE,53.9,7,bring,0.815882461,0.184117539,FALSE,M,10832,96,16250,TRUE,688,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16250_10832_96
0.184247826,18,FALSE,0,0.815752174,1.243,0,           .,0,3,2,17.92,3,3051,0,0,FALSE,FALSE,43.1,3,bring,0.815752174,0.184247826,FALSE,M,10833,96,16252,TRUE,216,0,2,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16252_10833_96
0.189020617,21,FALSE,0,0.810979383,1.363,0,           .,0,7,4,15.553,3,2535,427.037,45.177,FALSE,FALSE,43.1,3,bring,0.810979383,0.189020617,FALSE,M,10834,96,16253,TRUE,176,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16253_10834_96
0.184254533,49,FALSE,0,0.815745467,1.073,0,           .,2,1,3,17.531,3,2397,1628.279,87.876,FALSE,FALSE,48.5,5,bring,0.815745467,0.184254533,FALSE,M,10834,96,16254,TRUE,162,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16254_10834_96
0.183474473,63,FALSE,0,0.816525527,0,0,           .,4,0,3,0,1,0,3035.3,229.71,FALSE,FALSE,35,0,bring,0.816525527,0.183474473,FALSE,M,10835,96,16255,TRUE,0,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16255_10835_96
0.053978076,60,FALSE,17.566,0.946021924,0.509,391.462,602.25,2,           .,6,9.735,0,1523,2746.4,213.99,FALSE,FALSE,40.4,2,rent,0.946021924,0.053978076,FALSE,M,10836,96,16256,TRUE,111,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16256_10836_96
0.062810847,65,FALSE,13.458,0.937189153,1.059,299.917,461.41,3,2,2,12.336,2,1840,2917.168,230.559,FALSE,FALSE,40.4,2,rent,0.937189153,0.062810847,FALSE,,10837,96,16257,TRUE,138,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16257_10837_96
0.062839013,22,FALSE,33.813,0.937160987,1.766,405.76,811.52,1,5,3,26.269,4,6208,474.846,47.161,FALSE,FALSE,48.5,5,rent,0.937160987,0.062839013,FALSE,,10838,96,16258,TRUE,461,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16258_10838_96
0.051185959,40,FALSE,14.998,0.948814041,1.437,539.932,719.91,2,           .,3,15.896,0,2447,1213.464,72.678,FALSE,FALSE,43.1,3,rent,0.948814041,0.051185959,FALSE,M,10840,96,16260,TRUE,166,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16260_10840_96
0.061701061,60,FALSE,17.382,0.938298939,0.988,208.585,417.17,3,           .,6,13.295,0,4134,2129.189,170.922,FALSE,TRUE,40.4,2,rent,0.938298939,0.061701061,FALSE,M,10840,96,16261,TRUE,289,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16261_10840_96
0.060212033,47,FALSE,17.061,0.939787967,1.763,614.198,818.93,10,0,1,17.351,1,6567,1275.853,79.833,FALSE,TRUE,48.5,5,rent,0.939787967,0.060212033,FALSE,,10840,96,16262,TRUE,600,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16262_10840_96
0.16372499,53,FALSE,0,0.83627501,1.888,0,           .,2,           .,3,21.342,0,3891,1798.301,125.42,FALSE,FALSE,48.5,5,bring,0.83627501,0.16372499,FALSE,M,10841,96,16263,TRUE,269,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16263_10841_96
0.063087748,56,FALSE,26.584,0.936912252,0.924,319.005,638.01,0,0,4,13.57,4,3244,2069.91,113.212,FALSE,TRUE,40.4,2,rent,0.936912252,0.063087748,FALSE,,10841,96,16264,TRUE,154,1,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16264_10841_96
0.054548992,43,FALSE,20.797,0.945451009,1.463,748.688,998.25,4,2,3,20.474,3,10246,1146.301,121.205,FALSE,TRUE,43.1,3,rent,0.945451009,0.054548992,FALSE,,10842,96,16265,TRUE,660,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16265_10842_96
0.062985305,58,FALSE,20.092,0.937014696,0,241.105,482.21,1,3,2,0,1,8,2415.693,194.527,FALSE,TRUE,35,0,rent,0.937014696,0.062985305,FALSE,,10843,96,16266,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16266_10843_96
0.053624186,40,FALSE,21.994,0.946375814,0,263.925,527.85,           .,1,0,0,1,0,1399.406,138.553,FALSE,FALSE,35,0,rent,0.946375814,0.053624186,FALSE,M,10844,96,16267,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16267_10844_96
0.062071499,46,FALSE,24.242,0.937928502,1.34,540.248,831.15,7,2,2,17.309,2,4230,1633.178,126.073,FALSE,FALSE,43.1,3,rent,0.937928502,0.062071499,FALSE,,10844,96,16268,TRUE,247,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16268_10844_96
0.100573057,78,FALSE,5.217,0.899426943,0,187.822,250.43,6,7,3,0,2,0,0,0,FALSE,FALSE,11.5,0,rent,0.899426943,0.100573057,FALSE,,10845,96,16269,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,FALSE,50,1,FALSE,16269_10845_96
0.061293796,52,FALSE,16.851,0.938706204,0.541,606.652,808.87,2,3,1,13.413,2,2156,1876.619,117.404,FALSE,FALSE,40.4,2,rent,0.938706204,0.061293796,FALSE,,10846,96,16270,TRUE,181,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16270_10846_96
0.063374061,46,FALSE,20.376,0.936625939,1.997,298.854,543.37,2,1,5,29.21,4,5344,1060.275,66.721,FALSE,FALSE,48.5,5,rent,0.936625939,0.063374061,FALSE,,10846,96,16271,TRUE,468,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16271_10846_96
0.08630467,59,FALSE,19.491,0.91369533,1.137,285.868,519.76,0,1,9,15.542,6,2971,2516.818,194.664,FALSE,FALSE,43.1,3,rent,0.91369533,0.08630467,FALSE,,10847,96,16273,TRUE,246,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16273_10847_96
0.079824539,62,FALSE,12.313,0.920175461,0,221.628,369.38,1,7,5,0,2,0,0,0,FALSE,FALSE,11.5,0,rent,0.920175461,0.079824539,FALSE,,10848,96,16275,TRUE,0,0,0,0,0,0,           .,           .,           .,Woman,FALSE,50,1,FALSE,16275_10848_96
0.181932629,66,FALSE,0,0.818067371,0,0,           .,6,7,2,0,1,0,0,0,FALSE,FALSE,16,0,bring,0.818067371,0.181932629,FALSE,M,10848,96,16276,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,FALSE,200,1,FALSE,16276_10848_96
0.182072473,33,FALSE,0,0.817927527,0.997,0,           .,8,5,1,18.831,1,3126,215.762,18.627,FALSE,FALSE,43.1,3,bring,0.817927527,0.182072473,FALSE,M,10848,96,16277,TRUE,284,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16277_10848_96
0.062548425,27,FALSE,32.959,0.937451575,4.138,483.395,878.9,0,4,3,51.483,4,7511,439.432,30.525,FALSE,FALSE,53.9,7,rent,0.937451575,0.062548425,FALSE,,10849,96,16278,TRUE,597,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16278_10849_96
0.175599289,57,FALSE,0,0.824400712,0.774,0,           .,6,           .,6,10.261,0,1695,1946.682,178.107,FALSE,FALSE,40.4,2,bring,0.824400712,0.175599289,FALSE,M,10850,96,16279,TRUE,81,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16279_10850_96
0.185495663,34,FALSE,0,0.814504337,1.855,0,           .,3,1,3,28.194,3,7466,303.605,29.495,FALSE,FALSE,48.5,5,bring,0.814504337,0.185495663,FALSE,M,10850,96,16280,TRUE,305,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,TRUE,16280_10850_96
0.062071499,38,FALSE,28.571,0.937928502,1.681,514.278,857.13,1,0,2,24.774,1,6632,568.519,44.704,FALSE,TRUE,48.5,5,rent,0.937928502,0.062071499,FALSE,,10851,96,16281,TRUE,393,1,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16281_10851_96
0.066509072,18,FALSE,26.987,0.933490929,0,485.76,809.6,1,6,6,0,1,5,617.231,37.988,FALSE,FALSE,35,0,rent,0.933490929,0.066509072,FALSE,,10852,96,16282,TRUE,0,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,TRUE,16282_10852_96
0.062548425,43,FALSE,25.288,0.937451575,0.762,455.178,758.63,10,3,2,12.628,3,4132,1269.94,80.21,FALSE,TRUE,43.1,3,rent,0.937451575,0.062548425,FALSE,,10853,96,16283,TRUE,367,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16283_10853_96
0.062014467,20,FALSE,15.795,0.937985533,0,568.605,758.14,4,0,2,0,3,9,145.736,8.824,FALSE,FALSE,35,0,rent,0.937985533,0.062014467,FALSE,,10854,96,16284,TRUE,1,1,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16284_10854_96
0.183702549,44,FALSE,0,0.816297451,0,0,           .,5,3,1,0,4,7,0,0,FALSE,FALSE,13,0,bring,0.816297451,0.183702549,FALSE,M,10855,96,16285,TRUE,1,0,0,0,0,0,           .,           .,           .,Woman,FALSE,100,1,FALSE,16285_10855_96
0.062751783,20,FALSE,22.665,0.937248217,0,407.976,679.96,0,9,3,0,2,0,496.724,23.657,FALSE,FALSE,35,0,rent,0.937248217,0.062751783,FALSE,,10856,96,16286,TRUE,0,0,1,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16286_10856_96
0.071000511,73,FALSE,13.961,0.928999489,0,251.292,418.82,2,5,6,0,4,8,2800.576,257.599,FALSE,FALSE,35,0,rent,0.928999489,0.071000511,FALSE,,10857,96,16287,TRUE,1,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16287_10857_96
0.059789426,29,FALSE,29.23,0.940210574,2.424,651.404,1002.16,5,7,3,41.857,2,5357,567.443,47.415,FALSE,FALSE,59.3,9,rent,0.940210574,0.059789426,FALSE,,10858,96,16288,TRUE,309,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16288_10858_96
0.063238854,65,FALSE,14.17,0.936761146,0.749,255.066,425.11,7,1,2,9.978,2,1339,3094.654,259.053,FALSE,FALSE,40.4,2,rent,0.936761146,0.063238854,FALSE,,10859,96,16289,TRUE,91,0,0,0,0,0,           .,           .,           .,Man,TRUE,           .,1,FALSE,16289_10859_96
0.062286737,48,FALSE,40.305,0.937713263,3.177,483.665,967.33,3,7,3,32.482,2,6665,1158.593,122.927,FALSE,TRUE,53.9,7,rent,0.937713263,0.062286737,FALSE,,10860,96,16290,TRUE,629,0,0,0,0,0,           .,           .,           .,Woman,TRUE,           .,1,FALSE,16290_10860_96
